#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
255,-32007707.390625,7612323.861710,0.000000,7960993.842271,8187161.879957,1861637.948001,11049379.189569
256,-32006391.394531,7611852.386669,0.000000,7960993.842271,8187161.879957,2786882.887605,11049379.189569
257,-32003290.781250,7610742.118188,0.000000,7960993.842271,8187161.879957,858430.232974,11049379.189569
258,-31986836.648438,7604863.671142,0.000000,7960993.842271,8187161.879957,-848865.053415,11049379.189569
259,-31984918.023438,7604179.693497,0.000000,7960993.842271,8187161.879957,-3747599.774454,11049379.189569
260,-31951210.207031,7592213.456530,0.000000,7960993.842271,8187161.879957,-423348.434187,11049379.189569
261,-31947884.500000,7591038.011227,0.000000,7960993.842271,8187161.879957,683265.541085,11049379.189569
262,-31941655.261719,7588838.842255,0.000000,7960993.842271,8187161.879957,-995966.548780,11049379.189569
263,-31940712.441406,7588506.274112,0.000000,7960993.842271,8187161.879957,798180.578512,11049379.189569
264,-31937608.312500,7587411.860848,0.000000,7960993.842271,8187161.879957,-3366657.005646,11049379.189569
265,-31913046.953125,7578781.022483,0.000000,7960993.842271,8187161.879957,-10880697.822006,11049379.189569
266,-31909878.248047,7577671.257202,0.000000,7960993.842271,8187161.879957,1636365.945810,11049379.189569
267,-31891554.746094,7571270.560743,0.000000,7960993.842271,8187161.879957,3950094.439273,11049379.189569
268,-31891520.949219,7571258.781257,0.000000,7960993.842271,8187161.879957,-1262458.386313,11049379.189569
